name,id,lat,lon,PostalCode,City,formattedAddress,type,ZipCodeTrue,Arr,nblike
Hôtel Lorette,4b476f0cf964a520f03126e3,48.878994629993045,2.3371490226117286,75009,Paris,"['36 rue Notre Dame de Lorette', '75009 Paris', 'France']",Hotel,75009,9,23
Hotel Carlton's Paris,4c20bb808082d13a0315f82a,48.88197208570223,2.340990453958512,75009,Paris,"['55 Boul. de Rochechouart', '75009 Paris', 'France']",Hotel,75009,9,11
ATN Hotel Paris,4bee2f37767dc9b68b29d4e9,48.87780732500763,2.3279629769293835,75009,Paris,"[""21 Rue d'Athènes"", '75009 Paris', 'France']",Hotel,75009,9,4
Adagio City Aparthotel Opera,4c1503fba9c220a13960589d,48.8728568929875,2.3279668666796707,75009,Paris,"['43 Rue de Caumartin', '75009 Paris', 'France']",Hotel,75009,9,18
Hotel Atlantic,4bc8d1fc762beee1f08e3d38,48.87821720476496,2.3263471901043524,75009,Paris,"['44 RUE DE LONDRES', '75009 Paris', 'France']",Hotel,75008,8,6
Hotel Saint-Louis Pigalle,56a69f34498ec048f4d3ac9b,48.882321172728005,2.334587578040919,75009,Paris,"['6 rue Fromentin', '75009 Paris', 'France']",Hotel,75009,9,14
Hôtel Joséphine,51bcda53498e07f6f5de2f1f,48.88226545790658,2.3317094137685537,75009,Paris,"['67 rue Blanche', '75009 Paris', 'France']",Hotel,75009,9,31
New Hotel Saint-Lazare,4c29270ece3fc92898516e88,48.880207084669216,2.3269662663667487,75009,Paris,"[""53 rue d'Amsterdam"", '75009 Paris', 'France']",Hotel,75008,8,10
Le Pigalle,558d1c12498e3115c247d53b,48.88165331623583,2.337338109899437,75009,Paris,"['9 rue Frochot', '75009 Paris', 'France']",Hotel,75009,9,80
Hotel Mercure Paris Opéra Garnier,4b56acdaf964a520421828e3,48.87492441964014,2.325983116640804,75008,Paris,"[""4 rue de l'Isly"", '75008 Paris', 'France']",Hotel,75008,8,36
Hélios Ópera Hotel,4e961282be7ba85e57674cfd,48.87523870828873,2.332770922568032,75009,Paris,"['75 rue de la Victoire', '75009 Paris', 'France']",Hotel,75009,9,18
Eugene En Ville,52a03cfa11d2becdd0ab6dd9,48.87492959460994,2.3417397725827023,75009,Paris,"['6 rue Buffault', '75009 Paris', 'France']",Hotel,75009,9,34
New Hotel Lafayette,4dadb41ff7b1e810c1352e8d,48.87626993811406,2.3421357229080244,75009,Paris,"['25 rue Buffault', '75009 Paris', 'France']",Hotel,75009,9,8
Hotel Le Cardinal,4e1df1f2e4cd450a85764bf1,48.88111443742488,2.3291265597047857,75009,Paris,"['3 rue du cardinal Mercier', '75009 Paris', 'France']",Hotel,75009,9,4
Hôtel Panache,573234de498eb18e25ed3eaa,48.87318904185936,2.3432327316968857,75009,Paris,"['1 rue Geoffroy Marie', '75009 Paris', 'France']",Hotel,75009,9,17
Hôtel Queen Mary,4adcda02f964a5206a3121e3,48.87310466479241,2.3252986249012744,75008,Paris,"['9 Rue de Greffulhe', '75008 Paris', 'France']",Hotel,75008,8,9
Hotel Palm - Astotel,4d26b87a342d6dcb4e7ae6ca,48.87759781100381,2.34343163341444,75009,Paris,"['30 rue Maubeuge', '75009 Paris', 'France']",Hotel,75009,9,19
Terrass'' Hotel,4b7924fef964a520dcec2ee3,48.88653196746295,2.333158988482017,75018,Paris,"['12-14 rue Joseph-de-Maistre (Rue Caulaincourt)', '75018 Paris', 'France']",Hotel,75018,18,114
Hôtel Mercure Paris Montmartre Sacré Cœur,4be07e9898f2a5939e70c25a,48.88511943643422,2.3301013145088865,75018,Paris,"['3 rue Caulaincourt', '75018 Paris', 'France']",Hotel,75018,18,77
Ibis Paris Montmartre,4bd74140304fce721b4533ab,48.88535823943137,2.3301690816879272,75018,Paris,"['5 rue Caulaincourt', '75018 Paris', 'France']",Hotel,75018,18,65
Hôtel Particulier Montmartre,4b806b0bf964a520867030e3,48.88789684317782,2.3352523263968803,75018,Paris,"['23 avenue Junot', '75018 Paris', 'France']",Hotel,75018,18,131
Le Chat Noir Design Hôtel,4bf17b31ef99c9b62c5c5b42,48.88349460683032,2.3340344626170544,75018,Paris,"['68 boulevard de Clichy', '75018 Paris', 'France']",Hotel,75018,18,7
Appart’hôtel Odalys,5a8750df911fc47c1a5552e5,48.888126,2.342545,75018,Paris,"['7-9 Rue Saint-vincent', '75018 Paris', 'France']",Hotel,75018,18,4
Citadines Montmartre,4bcc4f30511f952110b7b2c7,48.885299112773936,2.330974665646637,75018,Paris,"['16 avenue Rachel', '75018 Paris', 'France']",Hotel,75018,18,17
Best Western Marcel Aymé,5b54a0fdc97f28002cb52556,48.886520000000004,2.335475,75018,Paris,"['16 Rue Tholozé', '75018 Paris', 'France']",Hotel,75018,18,1
Hôtel de Flore,4c34ea1d6f1fef3b6bf7ec3d,48.89048405666925,2.335235595972274,75018,Paris,"['108 rue Lamarck', '75018 Paris', 'France']",Hotel,75018,18,11
The Timhotel Opéra Blanche Fontaine,534431b4498ec3f7a22dfd93,48.882729202675925,2.333967546309559,75009,Paris,"['34 rue Fontaine', '75009 Paris', 'France']",Hotel,75009,9,16
B Montmartre Hotel,4c0e7822512f76b030db7a11,48.88363954759402,2.3257366102557246,75017,Paris,"['6 rue Lécluse', '75017 Paris', 'France']",Hotel,75017,17,22
Plug-inn Hostel,4bc6472ed35d9c74757be23a,48.88545468406314,2.3352857280909194,92130,Issy-les-Moulineaux,"['7 rue Aristide Briand (Rue des Abbesses)', '92130 Issy-les-Moulineaux', 'France']",Hostel,75018,18,22
Hôtel Caulaincourt Square,4adcda04f964a520f63121e3,48.889822994688174,2.335759932816707,75018,Paris,"['2 square Caulaincourt', '75018 Paris', 'France']",Hostel,75018,18,25
Hotel Audran,4e35b9cf52b17fb1c60b5b2b,48.885385149195784,2.336122538016204,93400,Saint-Ouen,"['7 rue Ardoin (Abbesses)', '93400 Saint-Ouen', 'France']",Bed & Breakfast,75018,18,2
Hôtel Maison Souquet,55317068498e56b572f8d5fe,48.883596085962154,2.331518149130297,75 009,Paris,"['10 rue de Bruxelles', '75 009 Paris', 'France']",Hotel,75009,9,37
Hotel Hector,5d680accb6f569000850c23f,48.883465,2.3281848,,,['France'],Hotel,75009,9,0
Hotel Rendez-Vous Batignolles,5958a125c824ae1df7d970e3,48.88408,2.325442,75017,Paris,"['75017 Paris', 'France']",Hotel,75017,17,6
Ibis Budget Porte de Montmartre,4c2686c2aa77ef3b3dc598b0,48.901204644151726,2.334122657775879,75018,Paris,"['45 rue du Docteur Babinski', '75018 Paris', 'France']",Hotel,93400,0,36
hotelF1 Paris Porte de Montmartre,4cc1209be310224bf0552e6f,48.90108356398724,2.3325967758763686,75018,Paris,"['19-29 rue du Docteur Babinski', '75018 Paris', 'France']",Hotel,93400,0,11
Hôtel Kyriad Paris Nord - Porte de Saint-Ouen,58dc1dc7e0adac4708032435,48.90160528004375,2.328516416521449,93400,Saint-Ouen,"['9 rue Lafontaine', '93400 Saint-Ouen', 'France']",Hotel,93400,0,11
the originals maison montmartre,5beb2594396de03b4de9dcc7,48.900285,2.3358659999999998,75018,Paris,"['22 rue Maurice Grimaud', '75018 Paris', 'France']",Hotel,75018,18,3
Best Western Prince Montmartre,4fe239a8e4b0bc9330203224,48.893343747664424,2.339788009376207,75018,Paris,"['116 rue Ordener', '75018 Paris', 'France']",Hotel,75018,18,7
Best Western Hotel le 18 Paris,58c857f7951e7d7e080fe97e,48.89659721186124,2.34356143045261,75018,Paris,"['51 Rue Letort', '75018 Paris', 'France']",Hotel,75018,18,0
Hôtel Les Jardins de Montmartre,4be51dbecf200f478fe8123c,48.89291975409702,2.3410681983843435,75018,Paris,"['131 rue Ordener', '75018 Paris', 'France']",Hotel,75018,18,11
Eden Hôtel Montmartre,4bc8d229762beee1038f3d38,48.89271449242444,2.3429043715300844,75018,Paris,"['90 rue Ordener', '75018 Paris', 'France']",Hotel,75018,18,11
Maison Montmartre,5bca4317f96b2c0039862dc5,48.900471157839014,2.3358821868896484,75018,Paris,"['32 avenue de la Porte de Montmartre', '75018 Paris', 'France']",Hotel,75018,18,0
Ibis Styles Paris Montmartre,4fbd2473e4b0c3cedb0ba5db,48.895273881781215,2.3409817489190066,75018,Paris,"['77 rue de Ruisseau', '75018 Paris', 'France']",Hotel,75018,18,9
Hotel Lumieres,4f7ca947e4b066eb23acdacc,48.89413824947819,2.336676610815376,75018,Paris,"['110 rue Damrémont', '75018 Paris', 'France']",Hotel,75018,18,10
Hotel Damrémont,4d6150c15b276dcbc87721c6,48.89406500502429,2.336623356354773,75018,Paris,"['110 rue Damrémont', '75018 Paris', 'France']",Hotel,75018,18,0
Paris Circus,504b72f0e4b04977de4d756b,48.8966,2.33968,93400,Saint-Ouen,"['12 rue Lecuyer', '93400 Saint Ouen', 'France']",Boarding House,75018,18,0
Hotel ibis Styles Paris Saint Ouen,4faebf8ae4b09f9a2a7af28a,48.90172557283164,2.328790632150739,93400,Saint-Ouen,"['24  rue Pierre Nicolau', '93400 Saint Ouen', 'France']",Hotel,93400,0,14
Holiday Inn Garden Court Porte de Saint-Ouen,4bcf62670ffdce72346bb2c0,48.901738256045334,2.328733125619604,93400,Saint-Ouen,"['9 rue de la Fontaine', '93400 Saint-Ouen', 'France']",Hotel,93400,0,2
309,50b527d2e4b06572469702ed,48.900809,2.333882,,,['France'],Hostel,75018,18,0
"Saint James Paris - Relais et Chateaux

 ",559d55bf498e79631e4a5311,48.89970779418945,2.3433997631073,,,['France'],Boarding House,75018,18,0
Hotel Lumières Montmartre Paris,594437443ba76704b85e79cb,48.894158000000004,2.3367240000000002,75018,Paris,"['Rue Damrémont', '75018 Paris', 'France']",Hotel,75018,18,0
Source Hotel,4eaaafe10aafb00bd8a151da,48.89637872818697,2.328527986669962,75017,Paris,"['135 avenue de Saint-Ouen', '75017 Paris', 'France']",Hotel,75017,17,13
Hôtel Avenir Jonquière,56badd9c498edd330ad2d75e,48.893414,2.325053,,,['France'],Hotel,75017,17,0
Hotel Iliade,4c8a57996418a143cbe1dece,48.8966282692335,2.343636202820937,75018,Paris,"['51 rue Letort', '75018 Paris', 'France']",Hotel,75018,18,1
Hotel du Pole Nord,4f02de46b8f787cad3e98e40,48.894735641037165,2.3382375307636725,,Paris,"['Paris', 'France']",Hotel,75018,18,0
Waytostay,4d41e4eaaed776eb7a566897,48.8966,2.3437,75018,Paris,"['Rue Gustave Rouanet, 18ème Montmartre', '75018 Paris', 'France']",Hotel,75018,18,0
Hotel ibis Paris Porte d'Italie (Ibis Porte d'Italie),4bc8d82b762beee1ae963d38,48.81735250045336,2.3502533449373035,94250,Gentilly,"['13 rue du Val de Marne', '94250 Gentilly', 'France']",Hotel,94250,0,32
Campanile Paris Sud Porte d'Italie,4b5ee89ff964a5207a9d29e3,48.815833475745144,2.359204976295069,94270,Le Kremlin-Bicêtre,"['2 boulevard Du General De Gaulle', '94270 Le Kremlin-bicetre', 'France']",Hotel,94270,0,17
Ibis Budget Porte d'Italie Ouest,525b131b11d2a514d6be2ed6,48.81518978662105,2.356727641385246,94270,Paris,"['6/15 Rue Elisee Reclus', '94270 Paris', 'France']",Bed & Breakfast,94270,0,4
La Villa Paris,4c2314ad9085d13a555887cc,48.82238164612543,2.347617582552322,,Paris,"['33 Rue de La Fontaine à Mulard', 'Paris', 'France']",Bed & Breakfast,75013,13,1
Hotel Novex Paris free Wifi,52523f03498ef7261b65b839,48.82283646223682,2.3613192970246404,75013,Paris,"['8 rue Caillaux', '75013 Paris', 'France']",Bed & Breakfast,75013,13,1
Hotel du centre,5a6886a8da5ede79a3b18415,48.81480639999999,2.3617599,94270,Le Kremlin-Bicêtre,"['7 Rue Roger Salengro', '94270 Le Kremlin-Bicêtre', 'France']",Hotel,94270,0,0
Kellerman 22,51acce32498e290a32232f53,48.820612,2.356331,,,['France'],Boarding House,75013,13,0
Résidence Igesa Voltaire,5085ad5ce4b060581c751e74,48.81619386442397,2.3611855826392407,94270,Paris,"['6 Rue voltaire', '94270 Paris', 'France']",Resort,75013,13,0
Hebergement 파리팬션,4dec543045dd3993a8bc885c,48.822145,2.345411,,Paris,"['Paris', 'France']",Hostel,75013,13,0
Le Baron,4e3d613545dd68e32737ead3,48.823780982885246,2.361671648617913,75012,Paris,"['76 avenue de Choisy', '75012 Paris', 'France']",Hotel,75013,13,0
ibis Budget Porte d'Italie Ouest,50221e68e4b04ac74d30e207,48.81531295833005,2.3562366322254364,94270,,"['6/15, Rue Elisée Reclus', '94270', 'France']",Hotel,94270,0,2
Pavillon Italie,4f65a5b5e4b041039ec81221,48.81592439915902,2.356594276745022,,,['France'],Hotel,94270,0,1
Apparteo Palatino Paris 13,588e4077fc5a5f18a3fdf0ef,48.820656,2.3623328,75013,Paris,"['75013 Paris', 'France']",Hotel,75013,13,1
Porte d'Italie Hotel Paris,4bcf61700ffdce721f6ab2c0,48.81593747402657,2.356596818888116,94270,Le Kremlin-Bicêtre,"['3 rue Elisée-Reclus', '94270 Le Kremlin-Bicêtre', 'France']",Hotel,94270,0,0
Am Hotel Italie,4fb8b9b4e4b07c2875f6037b,48.82106904632723,2.361014479714429,75013,Paris,"['31 rue des Malmaisons', '75013 Paris', 'France']",Hotel,75013,13,1
C.O.Q. Hotel Paris,565daab4498e2f3d7b880323,48.83296505567153,2.3573027798528976,75013,Paris,"['15 Rue Édouard Manet', '75013 Paris', 'France']",Hotel,75013,13,44
Ibis Avenue d'Italie,4c4c94c4959220a1d3c64411,48.82919251640569,2.3566495449460803,75013,Paris,"[""15 avenue d'Italie"", '75013 Paris', 'France']",Hotel,75013,13,18
Hôtel Mercure Paris Place d'Italie,4dcdb12c22718eed7a256c15,48.83032636444246,2.352923459314582,75013,Paris,"['25 boulevard Auguste Blanqui (Rue du Moulin des Prés)', '75013 Paris', 'France']",Hotel,75013,13,9
Ibis Styles - Butte Des Cailles,592da3bed1a4025588da28ae,48.8283673597515,2.347396427503768,75013,Paris,"['22 Rue Barrault', '75013 Paris', 'France']",Hotel,75013,13,1
Best Western Amiral Hotel,4c93b2f782b56dcbea34c8aa,48.82529966446843,2.357159323291853,75013,Paris,"[""98 avenue d'Italie"", '75013 Paris', 'France']",Hotel,75013,13,4
Hôtel la Manufacture,4adcda00f964a520b63021e3,48.83295468059701,2.3553556948900223,75013,Paris,"['8 Rue Philippe de Champagne', '75013 Paris', 'France']",Hotel,75013,13,28
Timhotel Place Italie - Butte aux cailles,4c2387587e85c928c2b0bd21,48.82840620160484,2.34746451179658,75013,Paris,"['22 rue Barrault', '75013 Paris', 'France']",Hotel,75013,13,5
Hôtel Coypel,5a7273a1d4cc987ee96265b3,48.833304,2.356516,75013,Paris,"[""142 boulevard De L'Hôpital"", '75013 Paris', 'France']",Hotel,75013,13,0
Ibis Place d'Italie,4d1a41a8b15cb1f735f3c821,48.832682391373034,2.3593380896143463,75013,Paris,"['25 Avenue Stephen Pichon', '75013 Paris', 'France']",Hotel,75013,13,6
Ibis Italie Tolbiac,4e00c88cd22db37fb0261da7,48.82585524300978,2.3527977775270377,75013,Paris,"['177 rue de Tolbiac', '75013 Paris', 'France']",Hotel,75013,13,10
Best Western Paris Italie,4d595b1df8ff236aed7cca4a,48.8299904018408,2.3566596047021453,75013,Paris,"['205 avenue de Choisy', '75013 Paris', 'France']",Hotel,75013,13,4
Hôtel des Ecrivains,517fc4dae889e0c83d9b7305,48.83317679827418,2.3559931856133214,Paris,Paris,"['8 rue Coypel', 'Paris Paris', 'France']",Resort,75013,13,5
Mercure Paris Gobelins,4c682e7e7963be9a13b7ccbc,48.832315029671534,2.353729553653958,75013,Paris,"['8 bis avenue de la Soeur Rosalie', '75013 Paris', 'France']",Hotel,75013,13,8
Jacks Hotel,4c4dc0769932e21ed862b5cc,48.832952014717705,2.3592544877061634,75013,Paris,"['Av Stephen Pichon 19', '75013 Paris', 'France']",Hotel,75013,13,6
Hôtel Ambre,50577768e4b0e7a97915c48e,48.825865,2.352947,75013,Paris,"['175 rue de Tolbiac', '75013 Paris', 'France']",Hotel,75013,13,2
Hotel Copyel París,50e41f32e4b028f67505c40a,48.83325518004814,2.3564297456421146,,,['France'],Hotel,75013,13,0
Amhotel Italie,59bad5316adbf54afd6f1026,48.82498,2.3610290000000003,75013,Paris,"['Av. De Choisy', '75013 Paris', 'France']",Hotel,75013,13,0
Chez Guanji Papa,5bf16a0f9be522002cd96258,48.825245,2.357291,75013,Paris,"[""100 avenue d'italie 75013"", '75013 Paris', 'France']",Hotel,75013,13,0
Weight Watchers - Hôtel Mercure,500a5df8e4b0629c8b11f912,48.83065,2.353345,,,['France'],Hotel,75013,13,0
Hôtel Tolbiac,4b67464df964a52035452be3,48.826079,2.36040136,75013,Paris,"['122 rue de Tolbiac', '75013 Paris', 'France']",Hotel,75013,13,2
Residence Amhotel,4adcda03f964a520ac3121e3,48.824884713448974,2.361308038131112,75013,Paris,"['96 Avenue de choisy', '75013 Paris', 'France']",Hotel,75013,13,0
Waytostay,4d41e4f5aed776ebe3586897,48.8254,2.3575,75013,Paris,"['Rue de Tolbiac', '75013 Paris', 'France']",Hotel,75013,13,0
Amiral Hotel Paris,4bd1d7795e0cce72a012a284,48.825119231052504,2.357502694994043,75013,Paris,"['98 AVENUE D ITALIE', '75013 Paris', 'France']",Hotel,75013,13,1
Alliance Hotel Place d'Italie - V.Auriol,535a61dd498e8d3c522d21dd,48.83152707589291,2.357472744363435,75013,Paris,"['178, boulevard Vincent Auriol', '75013 Paris', 'France']",Hotel,75013,13,10
ibis Paris Place d'Italie 13ème,5a08b072237dee352f677299,48.832867,2.3592619999999997,75013,Paris,"['75013 Paris', 'France']",Hotel,75013,13,0
파리 유니크 민박,51840cba498e9ddefadda48c,48.83027861814403,2.357340198991896,,,['France'],Bed & Breakfast,75013,13,0
Hotel Citadines,4ca7069db0b8236a6106a5e6,48.83059212132814,2.3548262146504664,75013,Paris,"[""18 place d'Italie"", '75013 Paris', 'France']",Hotel,75013,13,7
Hotel Manet,4de6242fd22d7fddb9cf1a31,48.833013,2.357316,,Paris,"['Paris', 'France']",Hotel,75013,13,3
Hôtel Arian,4e8f40806da174e28dc8bcd7,48.82510525157328,2.3606563999079597,75013,Paris,"['102 avenue de Choisy', '75013 Paris', 'France']",Hotel,75013,13,0
Majesty,5c9bcf2e054e29002c54b2d6,48.825359999999996,2.3613756,75013,Paris,"['75013 Paris', 'France']",Hotel,75013,13,0
Hôtel des Beaux-Arts,4dc47331fa76d685cdc76712,48.82689864508635,2.358756065368652,75013,Paris,"['2 rue Toussaint-Féron', '75013 Paris', 'France']",Hotel,75013,13,0
Hotel Place Des Alpes,4db98ef8f7b1b4c54f53d72b,48.832125682188256,2.3588787053382894,75013,Paris,"['2 Place des Alpes', '75013 Paris', 'France']",Hotel,75013,13,1
Hôtel Verlaine,50524e5fe4b04ec137c370c6,48.82720463380026,2.351441414881429,75013,Paris,"['51 rue Bobillot', '75013 Paris', 'France']",Hotel,75013,13,1
AirBnb Atypical Duplex: Country in Paris,520605d411d2ffb53ab20ce5,48.82990782902474,2.3555212431174097,,Paris,"[""Avenue D'Italie 9"", 'Paris', 'France']",Bed & Breakfast,75013,13,0
best western de weha,504f34d1e4b0ac712176ec59,48.83002843357992,2.3568367147376468,,,['France'],Hotel,75013,13,0
아멜리에하우스,52340bc311d27df75b64b177,48.833369,2.361469,,,['France'],Boarding House,75013,13,0
Résidence Pascal,4f69f8c8e4b00d930a509021,48.8321801976568,2.3450380024304183,75013,Paris,"['71 Rue Pascal', '75013 Paris', 'France']",Resort,75013,13,1
Pokiland,4d402f4490f9224b6d03041e,48.824721000000004,2.36157,,,['France'],Resort,75013,13,0
Hôtel des Arts,4d6b49fa2ea9b1f7262acf28,48.83315573333334,2.356043,75013,Paris,"['8 rue Coypel', '75013 Paris', 'France']",Hotel,75013,13,0
Hôtel coyp,4cbd9b4af50e224bb67605fc,48.83303761482239,2.3565834760665894,75013,Paris,"['13 Rue Fagon', '75013 Paris', 'France']",Hostel,75013,13,0
Hôtel Roussillon,4e6238fa8877954de816f647,48.829862,2.353576,75013,Paris,"['23 rue Paulin Méry', '75013 Paris', 'France']",Hotel,75013,13,1
Hôtel Coypel,4e315ca5b61c03a1e7db3220,48.83318412264008,2.3564572149804883,75013,Paris,"['2 rue Coypel', '75013 Paris', 'France']",Hotel,75013,13,13
Hôtel Saint-Charles,4e93eb96b803d7c292f949ea,48.827140751349184,2.348329238895165,75013,Paris,"[""6 rue de l'Espérance"", '75013 Paris', 'France']",Hotel,75013,13,15
Hotel Le Vert Galant,4e209466a80968cf3e368b83,48.83198396589994,2.3508639582818405,75013,Paris,"['20 rue des Reculettes', '75013 Paris', 'France']",Hotel,75013,13,4
Hotel De Choisy,4eb7f4f982313162704dead4,48.827555,2.358923,75013,Paris,"['135 avenue de Choisy', '75013 Paris', 'France']",Hotel,75013,13,0
Hotel Victoria,50958c66e4b0147d2df1519b,48.828194,2.353051,75013,Paris,"['47 Rue Bobillot (Rue Bobillot)', '75013 Paris', 'France']",Hotel,75013,13,0
Hotel Neptune,4ca4a1f3d5a2a1431c605390,48.83179781072486,2.3573073269171507,,Paris,"['15 rue godefry', 'Paris', 'France']",Hotel,75013,13,0
Les Gobelins,4c51bdd19d642d7fbb341bde,48.836523306171905,2.3452814822401757,75013,Paris,"['79 avenue des Gobelins', '75013 Paris', 'France']",Hotel,75013,13,4
Hôtel Henriette,553796e6498ecbb4a660e80d,48.8357815730943,2.351286197081208,75013,Paris,"['9 rue des Gobelins', '75013 Paris', 'France']",Hotel,75013,13,21
Hôtel Monte Cristo,5b22a33b0d0877001ccc5a5e,48.838203,2.3493986000000002,75005,Paris,"['20-22 rue Pascal', '75005 Paris', 'France']",Hotel,75005,5,7
The Five Hotel,4bc32b99dce4eee19379719d,48.837788270629524,2.3463070107212607,75005,Paris,"['3 rue Flatters', '75005 Paris', 'France']",Hotel,75005,5,14
Belambra Magendie,4f1f22d7e4b019c304ac86e9,48.834024108556356,2.346103284059914,75013,Paris,"['2 Rue Magendie, 75013 Paris', '75013 Paris', 'France']",Resort,75013,13,22
Hôtel de l'Espérance,4deabf82fa76cc1b8aee746b,48.838139296023634,2.3495640483006097,75005,Paris,"['15 rue Pascal', '75005 Paris', 'France']",Hotel,75005,5,3
Hotel Carofftel,4e1a1129a8097d08b246d2c6,48.837418,2.351285,75005,Paris,"['18 avenue des Gobelins', '75005 Paris', 'France']",Hotel,75005,5,2
Hôtel Garance,516c03828055bb9085a5d473,48.83744593076314,2.3512818240954614,75005,Paris,"['18, avenue des Gobelins', '75005 Paris', 'France']",Resort,75005,5,3
One By The Five,4e84be1c2fb6611bdfd7065e,48.837874667153386,2.3465098889442384,75005,Paris,"['3 rue Flatters', '75005 Paris', 'France']",Hotel,75005,5,0
Serotel,52aa3e8811d291f0f6e85035,48.837506,2.34826,,,['France'],Hotel,75005,5,0
Hotel Magendie,4d9634d7a2c65481953fba53,48.83407059146258,2.34602469369488,,Paris,"['Rue magendie', 'Paris', 'France']",Hotel,75013,13,3
Hôtel Sunny,4adcda02f964a5207e3121e3,48.83758073258571,2.3467732965946198,75005,Paris,"['48 boulevard de Port-Royal', '75005 Paris', 'France']",Hotel,75005,5,1
Chez Petit Paul,5826bc8fbcf73e19ea0e80b7,48.838196,2.3517639999999997,,,['France'],Bed & Breakfast,75005,5,0
Hôtel Cardinal Rive Gauche,4c98eac04804a14356c1ef0e,48.83776316862049,2.349392537984578,75005,Paris,"['22 rue Pascal', '75005 Paris', 'France']",Hotel,75005,5,3
Aladin Hotel Paris,4bc8e3cd762beee117a73d38,48.834934000000004,2.348782,,Paris,"['14 Rue Des Cordelieres', 'Paris', 'France']",Hotel,75013,13,4
Port Royal Hotel,4e07038dd1640223a49a354d,48.83701313372973,2.3505975777470094,,,['France'],Motel,75005,5,3
Orkhan's Parisian Resort and Hotel,4f47d32be4b0e4755c211290,48.83755820425872,2.3490298552285283,,Paris,"['Paris', 'France']",Hotel,75005,5,0
Hôtel Cardinal,4cbdb15b4c60a093482858ca,48.83797778,2.3493992222222224,75005,Paris,"['20, rue Pascal', '75005 Paris', 'France']",Hotel,75005,5,2
Serotel Lutece,4adcda02f964a5209b3121e3,48.84013566153357,2.345849110166248,75005,Paris,"['2 rue Berthollet', '75005 Paris', 'France']",Hotel,75005,5,8
Qualys hotel Apolonia,5708b8e8498efb0eb6d7661c,48.843194,2.349463,,,['France'],Hotel,75005,5,4
Young & Happy Hostel Paris,4c459c1ff05e9521736fe4b3,48.84226751133296,2.3497579964345543,75005,Paris,"['80 rue Mouffetard', '75005 Paris', 'France']",Hostel,75005,5,37
Hôtel Seven,4bb1c7f5f964a520bea23ce3,48.83898340621503,2.345773256807965,75005,Paris,"['20 rue Berthollet', '75005 Paris', 'France']",Hotel,75005,5,26
Hôtel de France Quartier Latin,4e84bd702fb6611bdfd70193,48.83945445290767,2.351057731224316,75005,Paris,"['108 rue Monge', '75005 Paris', 'France']",Hotel,75005,5,9
Maxim,4d1f64e18629224b77c70a87,48.840339,2.351941,75005,Paris,"['28 rue censier', '75005 Paris', 'France']",Hotel,75005,5,1
Hotel de France,4b1edc11f964a5209e2024e3,48.83933301534022,2.3511271649922696,75005,Paris,"['108 rue Monge', '75005 Paris', 'France']",Hotel,75005,5,0
Hotel Scipion AP-HP,4c9b65d2292a6dcbf708d776,48.838596,2.3532580000000003,75005,Paris,"['Rue Scipion', '75005 Paris', 'France']",Hotel,75005,5,0
Comfort Inn,4d5047673062a1cda43d5ba3,48.84325430150545,2.3492074012756348,75005,Paris,"['56 rue Mouffetard (Rue Ortolan)', '75005 Paris', 'France']",Hotel,75005,5,0
Residence Villa Daubenton,4c743070db52b1f7b65d75dc,48.839659965423444,2.3465454663793883,75005,Paris,"[""34 rue de l'Arbalète"", '75005 Paris', 'France']",Hotel,75005,5,7
Waytostay,4d41e505aed776eb4b5b6897,48.8401,2.3459,75005,Paris,"['Rue Vauquelin, 05ème Quartier Latin', '75005 Paris', 'France']",Hotel,75005,5,0
